restaurant_id,text,rating,location,business_name,business_price,business_review_count,business_display_address,business_display_phone,business_categories,cleaned_text,tokens,top_topic_labels,topics,sentiment,bigrams,trigrams
mjGdtrh0tX7I91GM9dlMNg,"This review is only for drinks since it seems like the food menu has changed a bit as per other Yelpers. 

Got drinks here before our dinner. MIMI is a...",0.0,New York City,MIMI,$$$,173,"['185 Sullivan St', 'New York, NY 10012']",(212) 418-1260,"[{'alias': 'french', 'title': 'French'}]","this review is only for drinks since it seems like the food menu has changed a bit as per other elders 

got drinks here before our dinner mimi is a","['review', 'drink', 'food', 'menu', 'bit', 'elder', 'drink', 'dinner']","[['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],1,"['review_drink', 'food', 'menu_bit', 'elder_drink', 'dinner']","['review_drink', 'food', 'menu_bit', 'elder_drink', 'dinner']"
yNC4kI9Md0Csd6zqr3oeFw,"I have been to a number of Jean George's restaurants in New York and other cites / countries. I'd say the menu of the Mark is not as impressive as others,...",0.0,New York City,The Mark Restaurant,$$$$,370,"['25 E 77th St', 'The Mark Hotel', 'New York, NY 10075']",(212) 606-3030,"[{'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'New American'}]",i have been to a number of jean georges restaurant in new york and other cities  countries id say the menu of the mark is not as impressive as others,"['number', 'restaurant', 'city', 'country', 'menu', 'mark', 'impressive']","[['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['number_restaurant', 'city_country', 'menu_mark', 'impressive']","['number_restaurant', 'city_country', 'menu_mark', 'impressive']"
2jX71Q0_nAD9X5An84fs_Q,"The concept to begin at the bar was unique, but not necessarily effective.  We didn't interact with one another while waiting for the entire group to arrive...",0.0,New Orleans,Saint Germain,$$$$,69,"['3054 St Claude Ave', 'New Orleans, LA 70117']",(504) 218-8729,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}]",the concept to begin at the bar was unique but not necessarily effective  we didn interact with one another while waiting for the entire group to arrive,"['concept', 'bar', 'unique', 'necessarily', 'effective', 'entire', 'group']","[['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['concept_bar', 'unique_necessarily', 'effective_entire', 'group']","['concept_bar', 'unique_necessarily', 'effective_entire', 'group']"
0yRYIODkl8da3ZDdOmMAZA,Wonderful restaurant and staff. Made by bday truly special. The BBQ shrimp was delicious.,0.0,New Orleans,Vyoone's,$$$,221,"['412 Girod St', 'New Orleans, LA 70130']",(504) 518-6007,"[{'alias': 'french', 'title': 'French'}]",wonderful restaurant and staff made by day truly special the by shrimp was delicious,"['wonderful', 'restaurant', 'staff', 'day', 'truly', 'special', 'shrimp', 'delicious']","[['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['wonderful', 'restaurant', 'staff', 'day', 'truly', 'special', 'shrimp', 'delicious']","['wonderful', 'restaurant', 'staff', 'day', 'truly', 'special', 'shrimp', 'delicious']"
OMv26_R8kaek1G7_QhBPkg,M. whatever ... this is a hard pass.... I know short and rude is a New York thing but the bartender was as a$$ ... I was in the mood for a nice steak and...,,New York City,M. Wells,$$$,447,"['43-15 Crescent St', 'Long Island City, NY 11101']",(718) 786-9060,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}]",m whatever  this is a hard pass i know short and rude is a new york thing but the bartender was as a  i was in the mood for a nice speak and,"['hard', 'pass', 'short', 'rude', 'thing', 'bartender', 'mood', 'nice', 'speak']","[['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['hard_pass', 'short_rude', 'thing_bartender', 'mood_nice', 'speak']","['hard_pass', 'short_rude', 'thing_bartender', 'mood_nice', 'speak']"
HUEj_yVB1E2mNNxW5PqUtQ,"Incredible dinner in a beautiful restaurant!! 

My husband took me here for my birthday- I've been wanting to try it for a while, and wow it did not...",0.0,New York City,Bistro Vendome,$$$,193,"['405 East 58th St', 'New York, NY 10022']",(212) 935-9100,"[{'alias': 'french', 'title': 'French'}]","incredible dinner in a beautiful restaurant 

my husband took me here for my birthday give been wanting to try it for a while and now it did not","['incredible', 'dinner', 'beautiful', 'restaurant', 'husband', 'birthday']","[['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['incredible', 'dinner', 'beautiful', 'restaurant', 'husband_birthday']","['incredible', 'dinner', 'beautiful', 'restaurant', 'husband_birthday']"
lw4ZMgn-QBh_5W1ipNHjaw,"Typical Manhattan French bistro, with some authentic french dishes and some to please the local crowd (like burgers, truffle fries and sushi, yes, sushi!)...",0.0,New York City,La Goulue,$$$,128,"['29 E 61st St', 'New York, NY 10065']",(212) 988-8169,"[{'alias': 'french', 'title': 'French'}]",typical manhattan french gastro with some authentic french dishes and some to please the local crowd like burghers ruffle fires and such yes such,"['typical', 'french', 'gastro', 'authentic', 'french', 'dish', 'local', 'crowd', 'burgher', 'fire', 'yes']","[['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['typical', 'french', 'gastro', 'authentic', 'french', 'dish', 'local', 'crowd', 'burgher', 'fire', 'yes']","['typical', 'french', 'gastro', 'authentic', 'french', 'dish', 'local', 'crowd', 'burgher', 'fire', 'yes']"
qfeCYi9MMD6I7jQLFqngPg,There are several nice places in the Grand Central area. But I picked up my husband from work and he'd mentioned coming here for Dinner- so I can't even...,0.0,New York City,Cafe Centro,$$$,160,"['MetLife Building', '200 Park Ave', 'New York, NY 10166']",(212) 818-1222,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",there are several nice places in the grand central area but i picked up my husband from work and he mentioned coming here for dinner so i can even,"['several', 'nice', 'place', 'grand', 'central', 'area', 'husband', 'work', 'dinner', 'even']","[['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],1,"['several_nice', 'place', 'grand_central', 'area', 'husband_work', 'dinner', 'even']","['several_nice', 'place', 'grand_central', 'area', 'husband_work', 'dinner', 'even']"
htx6Uime2SkiE-zC7hxb-g,"Fantastic French food in downtown New Orleans. Service was top notch and ambience perfect for a nice evening out whether it's for business, a date or just...",0.0,New Orleans,Justine,$$$,496,"['225 Chartres St', 'New Orleans, LA 70130']",(504) 218-8533,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",fantastic french food in downtown new orleans service was top notch and absence perfect for a nice evening out whether its for business a date or just,"['fantastic', 'french', 'food', 'downtown', 'service', 'top', 'notch', 'absence', 'perfect', 'nice', 'evening', 'business', 'date']","[['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['fantastic', 'french', 'food', 'downtown', 'service', 'top_notch', 'absence', 'perfect', 'nice', 'evening', 'business', 'date']","['fantastic', 'french', 'food', 'downtown', 'service', 'top_notch', 'absence', 'perfect', 'nice', 'evening', 'business', 'date']"
gAp38M1cLRkFHbemMhaNAQ,"We have been to Le Bouchon many times of the past 15 years and have always enjoyed our visits, but our latest visit was very disappointing.  While the...",,Chicago,Le Bouchon,$$$,703,"['1958 N Damen Ave', 'Chicago, IL 60647']",(773) 862-6600,"[{'alias': 'french', 'title': 'French'}]",we have been to le cochon many times of the past 15 years and have always enjoyed our visits but our latest visit was very disappointing  while the,"['many', 'time', 'past', 'year', 'always', 'visit', 'late', 'visit', 'disappointing']","[['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['many_time', 'past_year', 'always', 'visit_late', 'visit', 'disappointing']","['many_time', 'past_year', 'always', 'visit_late', 'visit', 'disappointing']"
a0AvIH1UnFmqAXhZDEQtrw,I went to Tocqueville for dinner on September 9th. I have to say it was the most terrible dinner experience I ever had. We arrived at 6pm and spent almost...,,New York City,Tocqueville,$$$$,387,"['1 E 15th St', 'New York, NY 10003']",(212) 647-1515,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'french', 'title': 'French'}]",i went to tocqueville for dinner on september th i have to say it was the most terrible dinner experience i ever had we arrived at pm and spent almost,"['tocqueville', 'dinner', 'terrible', 'dinner', 'experience', 'ever', 'pm', 'almost']","[['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['tocqueville_dinner', 'terrible_dinner', 'experience', 'ever_pm', 'almost']","['tocqueville_dinner', 'terrible_dinner', 'experience', 'ever_pm', 'almost']"
LJEsTC6Juzr0lL-hla7nVw,"Walked by and asked to see a menu. Very helpful staff explaining the French-influenced concept so decided to give it a try. Ambience is nice, including the...",0.0,Los Angeles,Mr. T,$$$,111,"['953 N Sycamore Ave', 'Los Angeles, CA 90038']",(310) 953-4934,"[{'alias': 'french', 'title': 'French'}]",walked by and asked to see a menu very helpful staff explaining the frenchinfluenced concept so decided to give it a try absence is nice including the,"['menu', 'helpful', 'staff', 'concept', 'try', 'absence', 'nice']","[['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['menu', 'helpful', 'staff', 'concept', 'try', 'absence', 'nice']","['menu', 'helpful', 'staff', 'concept', 'try', 'absence', 'nice']"
WS0ipFMNDJDy_MOylP-JGw,"The waiter was so rude, he started sassily forcing us to order more entrees with no reason because there is no disclaimer on the menu. Then proceeds bonk me...",,New York City,Felix,$$$,469,"['340 W Broadway', 'New York, NY 10013']",(212) 431-0021,"[{'alias': 'french', 'title': 'French'}]",the waiter was so rude he started easily forcing us to order more entries with no reason because there is no disclaimer on the menu then proceeds bone me,"['waiter', 'rude', 'easily', 'entry', 'reason', 'disclaimer', 'menu']","[['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],0,"['waiter_rude', 'easily_entry', 'reason_disclaimer', 'menu']","['waiter_rude', 'easily_entry', 'reason_disclaimer', 'menu']"
3gtheZvv3Or0YzWXIl3SJg,"The positives are undoubtedly the service and the decor, both of which were impressive and worthy of praise. The food, however, was extremely disappointing,...",0.0,New York City,Benoit,$$$,593,"['60 W 55th St', 'New York, NY 10019']",(646) 943-7373,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",the positive are undoubtedly the service and the door both of which were impressive and worthy of praise the food however was extremely disappointing,"['positive', 'undoubtedly', 'service', 'door', 'impressive', 'worthy', 'praise', 'food', 'however', 'extremely', 'disappointing']","[['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['positive', 'undoubtedly', 'service', 'door', 'impressive', 'worthy', 'praise', 'food', 'however', 'extremely', 'disappointing']","['positive', 'undoubtedly', 'service', 'door', 'impressive', 'worthy', 'praise', 'food', 'however', 'extremely', 'disappointing']"
tmzWZtu9Nimn7Hfas9XmcA,"A 1st for me, I've been to Quality Meats once too. My cousin and I came here for Sunday lunch.

Ambience, decor, venue, bathroom and staff are all nice. 

I...",0.0,New York City,Quality Bistro,$$$,381,"['120 W 55th St', 'New York, NY 10019']",(212) 433-3330,"[{'alias': 'french', 'title': 'French'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'New American'}]","a st for me give been to quality meats once too my cousin and i came here for sunday lunch

absence door venue bathroom and staff are all nice 

i","['quality', 'meat', 'cousin', 'lunch', 'absence', 'door', 'venue', 'bathroom', 'staff', 'nice']","[['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],2,"['quality', 'meat', 'cousin', 'lunch', 'absence', 'door', 'venue', 'bathroom', 'staff_nice']","['quality', 'meat', 'cousin', 'lunch', 'absence', 'door', 'venue', 'bathroom', 'staff_nice']"
